doc_id	file_size
15662	124434
15663	28035
15664	78917
15665	65139
15666	234161
15667	178123
15668	45425
15669	335307
15670	133167
15671	77149
15672	87721
15673	46582
15674	76360
15675	96702
15676	36009
15677	52810
15678	574390
15679	393563
15680	400839
15681	1886335
15682	121440
15683	48053
15684	71303
15685	53280
15686	104669
15687	476552
15688	1244945
15689	176396
15690	24811
15691	144081
15692	147332
15693	54244
15694	41022
15695	1168957
15696	358872
15697	590441
15698	44599
15699	78765
15700	185180
15701	514233
15702	182671
15703	56764
15704	110831
15705	145527
15706	76517
15707	167331
15708	99984
15709	34466
15710	147735
15711	79206
15712	123497
15713	816091
15714	159092
15715	119500
15716	109946
15717	225381
15718	808691
15719	175931
15720	46450
15721	105714
15722	14505
15723	233202
15724	72686
15725	197989
15726	52639
15727	60455
15728	37894
15729	174921
15730	192664
15731	41868
15732	143946
15733	245450
15734	80101
15735	373034
15736	65896
15737	40038
15738	577459
15739	116206
15740	212171
15741	221630
15742	176551
15743	220979
15744	267201
15745	691225
15746	109053
15747	72975
15748	77214
15749	95131
15750	101724
15751	107745
15752	64798
15753	35923
15754	38366
15755	46839
15756	64670
15757	140659
15758	103588
15759	54280
15760	86020
15761	331030
15762	145940
15763	113468
15764	135656
15765	174083
15766	34780
15767	25123
15768	47045
15769	142912
15770	33256
15771	451533
15772	538333
15773	28867
15774	113215
15775	125078
15776	32192
15777	45230
15778	18957
15779	501202
15780	158784
15781	22934
15782	116801
15783	151234
15784	80179
15785	118042
15786	151229
15787	184659
15788	685028
15789	97687
15790	359591
15791	444298
15792	118816
15793	115973
15794	127760
15795	89072
15796	255571
15797	205268
15798	331236
15799	407774
15800	77457
15801	187480
15802	49322
15803	346172
15804	58228
15805	86815
15806	119242
15807	158473
15808	637634
15809	512028
15810	1806833
15811	251327
15812	87222
15813	23674
15814	82722
15815	174351
15816	49951
15817	29235
15818	814212
15819	66004
15820	107699
15821	118919
15822	121713
15823	93966
15824	254123
15825	92669
15826	200943
15827	265605
15828	68618
15829	44090
15830	75118
15831	52518
15832	640411
15833	123700
15834	78804
15835	150553
15836	25091
15837	74792
15838	707472
15839	512181
15840	147490
15841	473787
15842	46386
15843	2806486
15844	762375
15845	30559
15846	75910
15847	47074
15848	56235
15849	65933
15850	29459
15851	11723
15852	69315
15853	46328
15854	139573
15855	762621
15856	83429
15857	350753
15858	40736
15859	24482
15860	41252
15861	86059
15862	156423
15863	73655
15864	69436
15865	79028
15866	59293
15867	68807
15868	824285
15869	32505
15870	116342
15871	230706
15872	186491
15873	24607
15874	312873
15875	89532
15876	39584
15877	21946
15878	1099539
15879	75398
15880	18491
15881	929225
15882	61639
15883	317215
15884	307937
15885	54856
15886	35935
15887	69444
15888	75583
15889	52209
15890	41929
15891	82138
15892	113832
15893	43552
15894	1804372
15895	354082
15896	424928
15897	26499
15898	24936
15899	263386
15900	337195
15901	819108
15902	66276
15903	20530
15904	78258
15905	84322
15906	210424
15907	1146322
15908	24186
15909	34399
15910	11280
15911	16367
15912	213472
15913	116155
15914	259666
15915	30969
15916	85608
15917	152174
15918	3056
15919	225794
15920	22428
15921	62180
15922	48008
15923	628986
15924	63625
15925	194242
15926	374794
15927	140725
15928	37169
15929	105976
15930	41290
15931	409204
15932	70396
15933	42870
15934	156568
15935	1015961
15936	913712
15937	565392
15938	95222
15939	1321500
15940	73050
15941	1756821
15942	92865
15943	393650
15944	123779
15945	89184
15946	170004
15947	1046925
15948	439213
15949	180676
15950	59102
15951	550109
15952	96828
15953	1576917
15954	46055
15955	39244
15956	154035
15957	159674
15958	6498
15959	171593
15960	155436
15961	818956
15962	55755
15963	76117
15964	376643
15965	91259
15966	88078
15967	612384
15968	158020
15969	126865
15970	315443
15971	1180506
15972	1965411
15973	266785
15974	582693
15975	147248
15976	40447
15977	149053
15978	46219
15979	175560
15980	181040
15981	233785
15982	183462
15983	932060
15984	75482
15985	271955
15986	219333
15987	520120
15988	572019
15989	474455
15990	208372
15991	116764
15992	72387
15993	99416
15994	92950
15995	8436
15996	175857
15997	105974
15998	194133
15999	191612
16000	200697
16001	66110
16002	48819
16003	85619
16004	33190
16005	60229
16006	119327
16007	190808
16008	36238
16009	237266
16010	165892
16011	271360
16012	497270
16013	29350
16014	146952
16015	124709
16016	71878
16017	814509
16018	51676
16019	114867
16020	60682
16021	162780
16022	544783
16023	60814
16024	165000
16025	85971
16026	194396
16027	114959
16028	783910
16029	199298
16030	49274
16031	45140
16032	75257
16033	306572
16034	335353
16035	112356
16036	38298
16037	92340
16038	188784
16039	231388
16040	227905
16041	116666
16042	32428
16043	146654
16044	2320872
16045	28893
16046	350189
16047	25053
16048	62437
16049	248502
16050	25007
16051	97365
16052	170649
16053	801151
16054	77603
16055	444803
16056	76575
16057	579536
16058	141724
16059	350525
16060	64882
16061	528483
16062	88059
16063	425123
16064	192999
16065	878858
16066	194021
16067	22580
16068	47545
16069	213821
16070	478427
16071	176963
16072	151388
16073	98061
16074	50408
16075	875635
16076	240153
16077	35961
16078	186643
16079	65269
16080	1103564
16081	47279
16082	220976
16083	157929
16084	123554
16085	149552
16086	123446
16087	241432
16088	143345
16089	161017
16090	47869
16091	109817
16092	73943
16093	151890
16094	245812
16095	54824
16096	59972
16097	70694
16098	160087
16099	157377
16100	53167
16101	87335
16102	395741
16103	70404
16104	45808
16105	67881
16106	65027
16107	2067986
16108	45362
16109	100104
16110	163772
16111	61974
16112	74363
16113	2068038
16114	364392
16115	228761
16116	41631
16117	73964
16118	704380
16119	88454
16120	61357
16121	40804
16122	824829
16123	129497
16124	131867
16125	256150
16126	179008
16127	473298
16128	109736
16129	151513
16130	428651
16131	68058
16132	234018
16133	67839
16134	179214
16135	61678
16136	309440
16137	83130
16138	33971
16139	253752
16140	185122
16141	51752
16142	83238
16143	308161
16144	58398
16145	86528
16146	1549738
16147	443112
16148	98326
16149	79263
16150	162970
16151	609617
16152	79506
16153	53786
16154	201808
16155	71799
16156	38805
16157	55376
16158	105052
16159	79092
16160	47911
16161	119990
16162	104635
16163	127249
16164	1118541
16165	51332
16166	41722
16167	17609
16168	96428
16169	723775
16170	2046177
16171	91579
16172	88644
16173	193510
16174	122726
16175	89084
16176	659353
16177	52412
16178	83990
16179	68435
16180	61020
16181	496922
16182	403512
16183	85240
16184	69909
16185	68663
16186	69362
16187	240844
16188	23552
16189	64030
16190	74968
16191	106575
16192	82831
16193	29477
16194	50901
16195	70117
16196	114441
16197	89859
16198	195123
16199	173916
16200	1059640
16201	65790
16202	147300
16203	39238
16204	54715
16205	443500
16206	976719
16207	145475
16208	170580
16209	723762
16210	123704
16211	16270
16212	65783
16213	160220
16214	92128
16215	100392
16216	77846
16217	95983
16218	416068
16219	62074
16220	516426
16221	108034
16222	1379880
16223	367136
16224	88614
16225	55842
16226	151394
16227	326876
16228	83383
16229	154206
16230	357291
16231	60587
16232	43904
16233	291506
16234	187479
16235	96287
16236	408633
16237	512009
16238	3033955
16239	51337
16240	182202
16241	168767
16242	8537
16243	187825
16244	421768
16245	56892
16246	388589
16247	99416
16248	39052
16249	22783
16250	1135711
16251	126292
16252	35552
16253	175205
16254	75568
16255	1163337
16256	67590
16257	431062
16258	154335
16259	43742
16260	61286
16261	50864
16262	339758
16263	913240
16264	261267
16265	47200
16266	63206
16267	66643
16268	135881
16269	34550
16270	156475
16271	379443
16272	112225
16273	24690
16274	76393
16275	98818
16276	493251
16277	114320
16278	596801
16279	153953
16280	26332
16281	59534
16282	97932
16283	165627
16284	183975
16285	122599
16286	122597
16287	187767
16288	180763
16289	190746
16290	61986
16291	40755
16292	48843
16293	78765
16294	122664
16295	494235
16296	53548
16297	161561
16298	66514
16299	451753
16300	142349
16301	143220
16302	417582
16303	56373
16304	66681
16305	26122
16306	50176
16307	26727
16308	75590
16309	51372
16310	67143
16311	26822
16312	186627
16313	672818
16314	52803
16315	574918
16316	55425
16317	155497
16318	225678
16319	553407
16320	55195
16321	318074
16322	153883
16323	28004
16324	203185
16325	116606
16326	22781
16327	311285
16328	867119
16329	281163
16330	33274
16331	316865
16332	132926
16333	281226
16334	72622
16335	44114
16336	182121
16337	892152
16338	168652
16339	79825
16340	184804
16341	83855
16342	72188
16343	180699
16344	25222
16345	274315
16346	19014
16347	46351
16348	34103
16349	1663427
16350	53217
16351	88434
16352	116227
16353	99363
16354	1504724
16355	37311
16356	408441
16357	116443
16358	162639
16359	187207
16360	150258
16361	1192887
16362	52873
16363	49143
16364	72951
16365	74903
16366	52725
16367	629877
16368	156905
16369	1042924
16370	171720
16371	7157
16372	30062
16373	187067
16374	216790
16375	523009
16376	83477
16377	654321
16378	42589
16379	76821
16380	40132
16381	150819
16382	230899
16383	241889
16384	699891
16385	195497
16386	125599
16387	463981
16388	179102
16389	125736
16390	711427
16391	1353376
16392	1514954
16393	518046
16394	23496
16395	694751
16396	639316
16397	66966
16398	49142
16399	169304
16400	124459
16401	177624
16402	1251832
16403	25642
16404	87468
16405	43858
16406	184162
16407	38454
16408	66824
16409	182088
16410	24227
16411	35456
16412	58981
16413	181566
16414	232051
16415	58110
16416	151183
16417	89876
16418	65875
16419	396757
16420	146782
16421	175390
16422	91279
16423	41010
16424	222687
16425	634840
16426	121316
16427	96614
16428	121419
16429	59654
16430	371806
16431	35458
16432	4042183
16433	73502
16434	1310023
16435	26707
16436	115153
16437	110904
16438	52950
16439	35106
16440	47642
16441	112102
16442	58021
16443	123524
16444	377909
16445	47940
16446	94373
16447	196462
16448	93161
16449	170892
16450	67930
16451	475424
16452	233403
16453	71077
16454	34310
16455	62021
16456	221884
16457	161041
16458	83602
16459	61924
16460	60226
16461	70026
16462	38942
16463	499936
16464	53540
16465	803105
16466	249456
16467	1193882
16468	122435
16469	34809
16470	227836
16471	45856
16472	205679
16473	20646
16474	187343
16475	67317
16476	73345
16477	52676
16478	46220
16479	307132
16480	163200
16481	108922
16482	205017
16483	171814
16484	73343
16485	164869
16486	93628
16487	201111
16488	65031
16489	27207
16490	50496
16491	538065
16492	165747
16493	40590
16494	68746
16495	50808
16496	60858
16497	117400
16498	391006
16499	132499
16500	68281
16501	32981
16502	56437
16503	72398
16504	494961
16505	165506
16506	412911
16507	562607
16508	116161
16509	260253
16510	344762
16511	168479
16512	1836729
16513	74810
16514	35781
16515	136949
16516	537813
16517	383827
16518	173162
16519	193137
16520	20083
16521	183737
16522	57304
16523	131829
16524	106463
16525	62702
16526	105781
16527	188143
16528	179479
16529	4754
16530	67607
16531	55903
16532	328517
16533	459766
16534	41441
16535	74561
16536	125525
16537	746657
16538	980829
16539	96199
16540	37400
16541	50858
16542	68917
16543	46972
16544	53849
16545	40264
16546	159779
16547	86127
16548	211178
16549	184709
16550	62115
16551	88142
16552	424762
16553	62157
16554	254418
16555	47602
16556	373384
16557	212768
16558	173123
16559	177118
16560	560616
16561	134042
16562	55009
16563	24317
16564	370157
16565	90510
16566	22378
16567	738011
16568	23251
16569	58016
16570	17302
16571	58416
16572	98367
16573	1846609
16574	144449
16575	287284
16576	34125
16577	185011
16578	79358
16579	44219
16580	56677
16581	560870
16582	74523
16583	118667
16584	62172
16585	19183
16586	140453
16587	71099
16588	44591
16589	445188
16590	177597
16591	605807
16592	189836
16593	44452
16594	55119
16595	75369
16596	370598
16597	40745
16598	42191
16599	194943
16600	174503
16601	213442
16602	199376
16603	49366
16604	861998
16605	119641
16606	992898
16607	27507
16608	326145
16609	92346
16610	114428
16611	146994
16612	38825
16613	509257
16614	104205
16615	135726
16616	751523
16617	124610
16618	72857
16619	120774
16620	42949
16621	26159
16622	143341
16623	497896
16624	180240
16625	447552
16626	252352
16627	74796
16628	71751
16629	18552
16630	42951
16631	87946
16632	66803
16633	141258
16634	150017
16635	33288
16636	75575
16637	185560
16638	328171
16639	76043
16640	50470
16641	82781
16642	212318
16643	104996
16644	106086
16645	66863
16646	62719
16647	206325
16648	38400
16649	51772
16650	121659
16651	93742
16652	59851
16653	970529
16654	200530
16655	58882
16656	44589
16657	159159
16658	390918
16659	92319
16660	256280
16661	155391
16662	77253
16663	72724
16664	82827
16665	11487
16666	31875
16667	110914
16668	62004
16669	1188167
16670	176648
16671	79341
16672	971539
16673	211483
16674	94846
16675	437512
16676	1366090
16677	87125
16678	598739
16679	174927
16680	904941
16681	73213
16682	59610
16683	44849
16684	66966
16685	53567
16686	57487
16687	356812
16688	145710
16689	60991
16690	426561
16691	192474
16692	77400
16693	1084546
16694	119935
16695	75265
16696	26019
16697	178083
16698	177378
16699	219572
16700	111104
16701	467346
16702	67107
16703	784481
16704	174727
16705	106710
16706	57627
16707	42125
16708	804200
16709	52362
16710	214732
16711	215739
16712	42346
16713	307242
16714	33172
16715	34919
16716	174375
16717	962951
16718	48905
16719	105457
16720	77051
16721	41951
16722	173426
16723	135127
16724	337338
16725	409479
16726	5371859
16727	282305
16728	22496
16729	93928
16730	150797
16731	59380
16732	217338
16733	345981
16734	71589
16735	179018
16736	88751
16737	68856
16738	162305
16739	74651
16740	110510
16741	963833
16742	62432
16743	51051
16744	63039
16745	96442
16746	99126
16747	44045
16748	602965
16749	53017
16750	654318
16751	78098
16752	365657
16753	109747
16754	56589
16755	89883
16756	117251
16757	30705
16758	705820
16759	39603
16760	99076
16761	132598
16762	52385
16763	155605
16764	376562
16765	138321
16766	80773
16767	707328
16768	174935
16769	24516
16770	266671
16771	39782
16772	27022
16773	36243
16774	54775
16775	887713
16776	44157
16777	32264
16778	64749
16779	156782
16780	435144
16781	31232
16782	911257
16783	229955
16784	249450
16785	660521
16786	774692
16787	17555
16788	49464
16789	94583
16790	72829
16791	418116
16792	47704
16793	79195
16794	109342
16795	41237
16796	51623
16797	1147344
16798	191217
16799	95875
16800	70508
16801	96084
16802	105227
16803	197321
16804	378523
16805	26102
16806	189827
16807	205184
16808	98661
16809	93588
16810	45139
16811	80834
16812	155551
16813	49415
16814	82430
16815	150412
16816	72273
16817	300950
16818	63822
16819	150023
16820	601494
16821	145326
16822	29385
16823	117973
16824	162264
16825	41784
16826	223687
16827	78542
16828	152402
16829	281325
16830	860618
16831	16615
16832	1682940
16833	274685
16834	150720
16835	188587
16836	697842
16837	301794
16838	251776
16839	87617
16840	84303
16841	67383
16842	109976
16843	51773
16844	77297
16845	173071
16846	56054
16847	147820
16848	94290
16849	3531137
16850	102511
16851	27629
16852	34241
16853	706424
16854	120049
16855	53191
16856	30166
16857	127738
16858	100353
16859	70095
16860	50207
16861	183058
16862	220024
16863	125979
16864	23058
16865	119143
16866	83866
16867	74389
16868	49316
16869	85478
16870	17251
16871	125846
16872	177455
16873	189204
16874	17280
16875	62596
16876	48247
16877	1299311
16878	30566
16879	156166
16880	11572
16881	78222
16882	169790
16883	76128
16884	97780
16885	70159
16886	89500
16887	73524
16888	786206
16889	46435
16890	299911
16891	41032
16892	125920
16893	124692
16894	130723
16895	42098
16896	166392
16897	717176
16898	44713
16899	34352
16900	89594
16901	172818
16902	1334705
16903	92776
16904	45332
16905	147022
16906	997622
16907	31607
16908	37404
16909	115631
16910	28505
16911	84991
16912	300254
16913	170056
16914	34280
16915	65333
16916	354096
16917	354955
16918	313372
16919	131636
16920	1681762
16921	200689
16922	78779
16923	46323
16924	178825
16925	44452
16926	146611
16927	261199
16928	78427
16929	84114
16930	213216
16931	48901
16932	41496
16933	407054
16934	98909
16935	132588
16936	111110
16937	30360
16938	70901
16939	135745
16940	153989
16941	49103
16942	78064
16943	165399
16944	16589
16945	16309
16946	298528
16947	66077
16948	89183
16949	32520
16950	101281
16951	114286
16952	168739
16953	127353
16954	38411
16955	89695
16956	37711
16957	94782
16958	44382
16959	26739
16960	33449
16961	58321
16962	48967
16963	101198
16964	61618
16965	88405
16966	1156966
16967	159940
16968	81238
16969	259868
16970	142492
16971	183058
16972	202442
16973	182600
16974	90468
16975	872317
16976	77096
16977	46279
16978	200527
16979	31016
16980	9513
16981	202836
16982	817333
16983	364900
16984	703092
16985	1405165
16986	18183
16987	115802
16988	106091
16989	164300
16990	36206
16991	28334
16992	33146
16993	50505
16994	48967
16995	74344
16996	734868
16997	356994
16998	42437
16999	57756
17000	53888
17001	20321
17002	95006
17003	38807
17004	59670
17005	111202
17006	392563
17007	88871
17008	182138
17009	183228
17010	44366
17011	183588
17012	517903
17013	596612
17014	47211
17015	208250
17016	51258
17017	209658
17018	179800
17019	65928
17020	323030
17021	64293
17022	16779
17023	75692
17024	66579
17025	86928
17026	213560
17027	169638
17028	223891
17029	53613
17030	79852
17031	83614
17032	726739
17033	69358
17034	26350
17035	43610
17036	48283
17037	168138
17038	256575
17039	41271
17040	50541
17041	112393
17042	298585
17043	54795
17044	219283
17045	167354
17046	99455
17047	90858
17048	1183800
17049	490064
17050	30457
17051	437566
17052	19175
17053	354804
17054	57807
17055	162357
17056	296301
17057	91719
17058	35595
17059	20770
17060	51045
17061	52087
17062	57439
17063	190530
17064	550372
17065	181432
17066	36072
17067	426115
17068	36619
17069	90863
17070	316170
17071	574750
17072	258779
17073	66594
17074	157631
17075	58404
17076	573048
17077	11151
17078	151987
17079	45486
17080	37332
17081	340802
17082	32144
17083	367702
17084	57906
17085	77983
17086	53973
17087	640994
17088	98658
17089	26000
17090	573286
17091	74024
17092	70638
17093	41734
17094	553428
17095	239138
17096	927558
17097	80686
17098	162375
17099	83051
17100	60173
17101	1450797
17102	151269
17103	36920
17104	179819
17105	91932
17106	24473
17107	46672
17108	64827
17109	1995187
17110	240963
17111	202831
17112	43981
17113	43355
17114	101254
17115	155502
17116	116969
17117	123027
17118	133898
17119	30017
17120	123258
17121	48641
17122	649633
17123	93698
17124	47597
17125	140330
17126	952
17127	222810
17128	41067
17129	495701
17130	1302412
17131	189983
17132	699387
17133	26307
17134	34901
17135	84504
17136	99532
17137	60736
17138	27661
17139	91947
17140	275385
17141	1024681
17142	167527
17143	52138
17144	66266
17145	152989
17146	331396
17147	87094
17148	118207
17149	69804
17150	90067
17151	514959
17152	42861
17153	179886
17154	215652
17155	67995
17156	124443
17157	82369
17158	24406
17159	113050
17160	61358
17161	103406
17162	67036
17163	1503748
17164	47449
17165	34860
17166	99182
17167	51451
17168	76103
17169	39468
17170	146719
17171	40081
17172	227904
17173	86099
17174	37294
17175	238541
17176	27251
17177	181184
17178	67349
17179	138078
17180	114256
17181	66751
17182	96828
17183	67440
17184	1044164
17185	128464
17186	580124
17187	240615
17188	173525
17189	147458
17190	913037
17191	187376
17192	34077
17193	91047
17194	201260
17195	1200938
17196	183641
17197	18635
17198	64947
17199	86948
17200	28424
17201	80595
17202	263836
17203	41951
17204	680315
17205	500073
17206	722694
17207	90011
17208	340561
17209	1087810
17210	99125
17211	36840
17212	936402
17213	111646
17214	181562
17215	121274
17216	56662
17217	172576
17218	542505
17219	237801
17220	70104
17221	192705
17222	168333
17223	313337
17224	24213
17225	53462
17226	97149
17227	592591
17228	90031
17229	521481
17230	126927
17231	121585
17232	131530
17233	173210
17234	90456
17235	42734
17236	155661
17237	47247
17238	83348
17239	2863710
17240	164100
17241	670860
17242	45768
17243	163345
17244	134386
17245	236536
17246	48674
17247	69068
17248	45916
17249	83141
17250	978620
17251	91680
17252	637987
17253	553593
17254	33650
17255	80484
17256	14014
17257	84108
17258	22692
17259	641661
17260	755512
17261	94226
17262	108761
17263	564166
17264	36336
17265	164332
17266	267968
17267	159811
17268	185920
17269	807295
17270	182582
17271	124081
17272	39303
17273	72828
17274	177953
17275	44052
17276	85143
17277	185823
17278	68197
17279	367494
17280	18356
17281	112796
17282	770196
17283	35900
17284	81338
17285	118873
17286	84819
17287	195584
17288	161595
17289	444994
17290	14042
17291	1352891
17292	88094
17293	417192
17294	50334
17295	539682
17296	29413
17297	448376
17298	58165
17299	178530
17300	110382
17301	27432
17302	133946
17303	79185
17304	59327
17305	73563
17306	178663
17307	181365
17308	498522
17309	181713
17310	79538
17311	517096
17312	109868
17313	71118
17314	223942
17315	151436
17316	30320
17317	222194
17318	1639956
17319	769793
17320	290993
17321	170186
17322	226922
17323	149339
17324	76989
17325	58180
17326	106960
17327	81343
17328	2207
17329	81258
17330	210537
17331	135488
17332	160547
17333	47771
17334	54522
17335	135215
17336	104936
17337	181781
17338	122230
17339	178192
17340	38022
17341	25115
17342	75662
17343	159486
17344	100987
17345	126318
17346	91353
17347	164563
17348	187948
17349	26119
17350	84070
17351	24547
17352	445442
17353	70447
17354	37694
17355	219828
17356	260595
17357	13458
17358	34770
17359	165661
17360	159527
17361	386784
17362	489729
17363	612689
17364	67315
17365	317916
17366	903655
17367	192869
17368	482200
17369	68083
17370	32679
17371	37821
17372	157540
17373	67707
17374	1040312
17375	164809
17376	38709
17377	51480
17378	529500
17379	109404
17380	21087
17381	175603
17382	65843
17383	74874
17384	111631
17385	115324
17386	69848
17387	550522
17388	91195
17389	227303
17390	127257
17391	69666
17392	595456
17393	183352
17394	780463
17395	14419
17396	37303
17397	59152
17398	214068
17399	70981
17400	224551
17401	79883
17402	53054
17403	153214
17404	22528
17405	56748
17406	45151
17407	101720
17408	567288
17409	8172
17410	65881
17411	173381
17412	511931
17413	59333
17414	89099
17415	81948
17416	86078
17417	726898
17418	31605
17419	37311
17420	750854
17421	161390
17422	33288
17423	474637
17424	46439
17425	613805
17426	81452
17427	342942
17428	100798
17429	56065
17430	109779
17431	133243
17432	53215
17433	94557
17434	158692
17435	722949
17436	79412
17437	169224
17438	100207
17439	84676
17440	86925
17441	24433
17442	358078
17443	766192
17444	29296
17445	55896
17446	130289
17447	179123
17448	48226
17449	31133
17450	1344109
17451	90742
17452	101237
17453	287180
17454	124730
17455	165637
17456	103379
17457	36720
17458	147642
17459	534844
17460	201760
17461	427725
17462	899642
17463	147754
17464	59376
17465	21113
17466	287595
17467	107579
17468	335077
17469	173333
17470	122759
17471	886341
17472	108158
17473	20050
17474	38918
17475	59608
17476	134070
17477	57262
17478	15758
17479	27514
17480	176987
17481	106292
17482	42795
17483	25441
17484	51227
17485	1019783
17486	58448
17487	801900
17488	68205
17489	66402
17490	279545
17491	65573
17492	144523
17493	29017
17494	159283
17495	67397
17496	1705197
17497	132825
17498	21190
17499	86491
17500	94983
17501	40024
17502	200019
17503	55820
17504	51721
17505	370271
17506	226774
17507	440761
17508	26649
17509	479656
17510	33909
17511	247518
17512	629397
17513	586606
17514	19389
17515	153646
17516	436936
17517	368353
17518	145989
17519	595943
17520	11096
17521	145118
17522	48834
17523	240971
17524	226547
17525	186439
17526	143260
17527	126858
17528	81152
17529	48072
17530	293228
17531	201207
17532	243842
17533	57160
17534	93538
17535	262086
17536	9432
17537	425961
17538	48127
17539	825593
17540	178052
17541	20280
17542	474023
17543	76255
17544	70115
17545	37039
17546	195380
17547	95609
17548	29279
17549	92863
17550	89827
17551	433387
17552	473119
17553	92874
17554	156911
17555	18032
17556	75040
17557	159636
17558	51304
17559	32688
17560	140767
17561	192420
17562	740647
17563	6652837
17564	107570
17565	26946
17566	50840
17567	128581
17568	533711
17569	149165
17570	673511
17571	395531
17572	200697
17573	111945
17574	81423
17575	231430
17576	139855
17577	187226
17578	183157
17579	217093
17580	1481806
17581	222817
17582	350631
17583	147665
17584	112812
17585	127317
17586	44530
17587	24248
17588	81663
17589	151898
17590	50762
17591	23006
17592	30261
17593	65578
17594	58521
17595	360227
17596	66162
17597	67734
17598	298561
17599	298414
17600	689332
17601	934976
17602	35743
17603	164135
17604	16335
17605	6324235
17606	47349
17607	174147
17608	212685
17609	917497
17610	163667
17611	54905
17612	1336609
17613	70577
17614	71091
17615	265813
17616	776295
17617	204492
17618	74188
17619	214910
17620	46745
17621	171694
17622	2445138
17623	26798
17624	51489
17625	721211
17626	251770
17627	194561
17628	57845
17629	59332
17630	169238
17631	55701
17632	69427
17633	55630
17634	61200
17635	495431
17636	106271
17637	54990
17638	194617
17639	102719
17640	47360
17641	246734
17642	88097
17643	816661
17644	103847
17645	35525
17646	1438838
17647	82699
17648	311245
17649	353577
17650	171614
17651	211934
17652	287201
17653	71686
17654	52655
17655	254132
17656	119703
17657	653900
17658	43988
17659	197523
17660	121943
17661	100002
17662	558208
17663	413027
17664	70975
17665	60079
17666	105418
17667	188945
17668	92585
17669	109849
17670	1652722
17671	81482
17672	164706
17673	215149
17674	40294
17675	112904
17676	50950
17677	52556
17678	347619
17679	958688
17680	447367
17681	76844
17682	78703
17683	59463
17684	119726
17685	90736
17686	27117
17687	72642
17688	99256
17689	381480
17690	83672
17691	242960
17692	67767
17693	131286
17694	93967
17695	75866
17696	87713
17697	689503
17698	931290
17699	381133
17700	443433
17701	108482
17702	19000
17703	104379
17704	82028
17705	158221
17706	87903
17707	140926
17708	49062
17709	31366
17710	17598
17711	331208
17712	77531
17713	180837
17714	58061
17715	84825
17716	220839
17717	127035
17718	219564
17719	193679
17720	86732
17721	31529
17722	337654
17723	59173
17724	67427
17725	184770
17726	15701
17727	131875
17728	11774
17729	98470
17730	110551
17731	216227
17732	48425
17733	61511
17734	184233
17735	39165
17736	301300
17737	135870
17738	92644
17739	376168
17740	969789
17741	160772
17742	282836
17743	179148
17744	144805
17745	104281
17746	73784
17747	624965
17748	67391
17749	109637
17750	36902
17751	138516
17752	97422
17753	122439
17754	32816
17755	24876
17756	169967
17757	50869
17758	91169
17759	671376
17760	456751
17761	119332
17762	494073
17763	11292
17764	281191
17765	780210
17766	56028
17767	251130
17768	44744
17769	32373
17770	167853
17771	179989
17772	213455
17773	66583
17774	52702
17775	213832
17776	128323
17777	627465
17778	71080
17779	46681
17780	202711
17781	139292
17782	124979
17783	399104
17784	51844
17785	268618
17786	69329
17787	179958
17788	183469
17789	182305
17790	193157
17791	862630
17792	539304
17793	292925
17794	251548
17795	180194
17796	347104
17797	172171
17798	104561
17799	189692
17800	37084
17801	171472
17802	328939
17803	704440
17804	54892
17805	123308
17806	763709
17807	129683
17808	70905
17809	35930
17810	194673
17811	88653
17812	141268
17813	106613
17814	662753
17815	127455
17816	419470
17817	313705
17818	152313
17819	37349
17820	69812
17821	72872
17822	423693
17823	731986
17824	754801
17825	120385
17826	363230
17827	56017
17828	189745
17829	141564
17830	92248
17831	53531
17832	63819
17833	409298
17834	72559
17835	85081
17836	75922
17837	65162
17838	715946
17839	94898
17840	84822
17841	60261
17842	675888
17843	180768
17844	762946
17845	81554
17846	33808
17847	79000
17848	157359
17849	52215
17850	36087
17851	44140
17852	201986
17853	48412
17854	744901
17855	123166
17856	35284
17857	49636
17858	95256
17859	41847
17860	2037884
17861	184572
17862	132147
17863	20261
17864	13951
17865	1912
17866	68912
17867	59102
17868	129252
17869	27781
17870	100378
17871	185557
17872	16702
17873	102781
17874	316929
17875	115987
17876	313316
17877	217745
17878	65078
17879	23328
17880	37233
17881	274653
17882	182249
17883	31697
17884	35076
17885	17731
17886	84399
17887	537116
17888	355040
17889	585061
17890	698488
17891	23607
17892	173969
17893	49086
17894	39099
17895	361825
17896	100396
17897	69582
17898	31809
17899	49248
17900	172399
17901	151370
17902	52251
17903	644215
17904	299983
17905	265850
17906	75488
17907	53413
17908	424951
17909	116548
17910	107799
17911	96168
17912	108473
17913	389807
17914	975751
17915	184757
17916	41497
17917	273035
17918	182341
17919	55306
17920	88090
17921	163924
17922	1354232
17923	80268
17924	196906
17925	64995
17926	736156
17927	69643
17928	65432
17929	65100
17930	50038
17931	75243
17932	132249
17933	28481
17934	85687
17935	39269
17936	289723
17937	373869
17938	47007
17939	1226299
17940	959165
17941	72148
17942	41055
17943	259850
17944	41526
17945	93019
17946	244985
17947	690678
17948	53361
17949	41200
17950	88134
17951	496937
17952	41133
17953	47405
17954	51156
17955	18245
17956	864341
17957	916289
17958	40826
17959	88607
17960	198322
17961	101600
17962	1806996
17963	217765
17964	57586
17965	124493
17966	20075
17967	53230
17968	1125346
17969	337806
17970	275298
17971	24338
17972	96130
17973	2007477
17974	62704
17975	89296
17976	28138
17977	144350
17978	157428
17979	99258
